year,county,state,sex_and_age_total_population,sex_and_age_total_population_male,sex_and_age_total_population_female,sex_and_age_total_population_sex_ratio_males_per_1,sex_and_age_total_population_under_5_years,sex_and_age_total_population_5_to_9_years,sex_and_age_total_population_10_to_14_years,sex_and_age_total_population_15_to_19_years,sex_and_age_total_population_20_to_24_years,sex_and_age_total_population_25_to_34_years,sex_and_age_total_population_35_to_44_years,sex_and_age_total_population_45_to_54_years,sex_and_age_total_population_55_to_59_years,sex_and_age_total_population_60_to_64_years,sex_and_age_total_population_65_to_74_years,sex_and_age_total_population_75_to_84_years,sex_and_age_total_population_85_years_and_over,sex_and_age_total_population_median_age_years,sex_and_age_total_population_under_18_years,sex_and_age_total_population_16_years_and_over,sex_and_age_total_population_18_years_and_over,sex_and_age_total_population_21_years_and_over,sex_and_age_total_population_62_years_and_over,sex_and_age_total_population_65_years_and_over,sex_and_age_total_population_18_years_and_over.1,sex_and_age_total_population_18_years_and_over_mal,sex_and_age_total_population_18_years_and_over_fem,sex_and_age_total_population_18_years_and_over_sex,sex_and_age_total_population_65_years_and_over.1,sex_and_age_total_population_65_years_and_over_mal,sex_and_age_total_population_65_years_and_over_fem,sex_and_age_total_population_65_years_and_over_sex,race_total_population,race_total_population_one_race,race_total_population_two_or_more_races,race_total_population_one_race.1,race_total_population_one_race_white,race_total_population_one_race_black_or_african_am,race_total_population_one_race_american_indian_and,race_total_population_one_race_american_indian_and.1,race_total_population_one_race_american_indian_and.2,race_total_population_one_race_american_indian_and.3,race_total_population_one_race_american_indian_and.4,race_total_population_one_race_asian,race_total_population_one_race_asian_asian_indian,state_fips,county_fips,race_total_population_one_race_asian_chinese,race_total_population_one_race_asian_filipino,race_total_population_one_race_asian_japanese,race_total_population_one_race_asian_korean,race_total_population_one_race_asian_vietnamese,race_total_population_one_race_asian_other_asian,race_total_population_one_race_native_hawaiian_and,race_total_population_one_race_native_hawaiian_and.1,race_total_population_one_race_native_hawaiian_and.2,race_total_population_one_race_native_hawaiian_and.3,race_total_population_one_race_native_hawaiian_and.4,race_total_population_one_race_some_other_race,race_total_population_two_or_more_races.1,race_total_population_two_or_more_races_white_and_,race_total_population_two_or_more_races_white_and_.1,race_total_population_two_or_more_races_white_and_.2,race_total_population_two_or_more_races_black_or_a,race_alone_or_in_combination_with_one_or_more_othe,race_alone_or_in_combination_with_one_or_more_othe.1,race_alone_or_in_combination_with_one_or_more_othe.2,race_alone_or_in_combination_with_one_or_more_othe.3,race_alone_or_in_combination_with_one_or_more_othe.4,race_alone_or_in_combination_with_one_or_more_othe.5,race_alone_or_in_combination_with_one_or_more_othe.6,hispanic_or_latino_and_race_total_population,hispanic_or_latino_and_race_total_population_hispa,hispanic_or_latino_and_race_total_population_hispa.1,hispanic_or_latino_and_race_total_population_hispa.2,hispanic_or_latino_and_race_total_population_hispa.3,hispanic_or_latino_and_race_total_population_hispa.4,hispanic_or_latino_and_race_total_population_not_h,hispanic_or_latino_and_race_total_population_not_h.1,hispanic_or_latino_and_race_total_population_not_h.2,hispanic_or_latino_and_race_total_population_not_h.3,hispanic_or_latino_and_race_total_population_not_h.4,hispanic_or_latino_and_race_total_population_not_h.5,hispanic_or_latino_and_race_total_population_not_h.6,hispanic_or_latino_and_race_total_population_not_h.7,hispanic_or_latino_and_race_total_population_not_h.8,hispanic_or_latino_and_race_total_population_not_h.9,total_housing_units,citizen_voting_age_population_citizen_18_and_over_,citizen_voting_age_population_citizen_18_and_over_.1,citizen_voting_age_population_citizen_18_and_over_.2
2017,Lee County,Georgia,29216,14524,14692,98.9,1839,2390,2143,2202,1528,3713,4555,4010,1872,1683,2102,878,301,36.9,7828,22336,21388,20155,4337,3281,21388,10566,10822,97.6,3281,1540,1741,88.5,29216,28449,767,28449,21774,5708,19,10,0,0,0,725,289,13,177,121,62,18,17,55,163,24,0,24,0,0,199,767,233,163,104,11,29216,22334,6143,222,1009,24,280,29216,803,473,229,3,98,28413,21268,5688,10,725,24,14,684,13,671,10877,21090,10388,10702
2017,Newton County,Georgia,105042,49940,55102,90.6,6868,7764,8294,8473,6739,12776,14536,15134,6003,5837,8025,3381,1212,36.2,28248,80489,76794,71866,15761,12618,76794,35583,41211,86.3,12618,5450,7168,76.0,105042,102330,2712,102330,54606,45433,316,68,0,0,0,1061,228,13,217,278,95,11,4,372,73,124,0,0,124,0,790,2712,1073,386,94,136,105042,56731,47049,1048,1508,255,1406,105042,5389,3247,996,115,1031,99653,51168,44742,170,1041,124,229,2179,189,1990,38713,74150,34141,40009
2017,Pickens County,Georgia,30343,15046,15297,98.4,1425,1814,1872,1617,1528,3378,3592,4264,2389,2223,4034,1798,409,44.9,6204,24735,24139,23354,7505,6241,24139,11898,12241,97.2,6241,2941,3300,89.1,30343,29636,707,29636,29025,148,22,5,0,0,0,164,14,13,227,0,108,20,22,0,0,10,3,0,0,7,267,707,52,532,112,4,30343,29728,204,558,278,17,267,30343,923,480,52,131,260,29420,28416,148,15,164,10,0,667,0,667,13844,23726,11647,12079
2017,Greene County,Georgia,16732,8142,8590,94.8,984,850,919,771,765,1756,1626,1890,1137,1507,2982,1267,278,48.9,3228,13813,13504,13109,5494,4527,13504,6447,7057,91.4,4527,2199,2328,94.5,16732,16483,249,16483,9877,6009,9,0,0,0,0,162,26,13,133,4,1,0,17,0,114,3,0,0,0,3,423,249,70,15,1,12,16732,10009,6105,143,169,10,553,16732,1016,652,46,31,287,15716,9438,5995,9,162,3,0,109,17,92,9282,12969,6182,6787
2017,Colquitt County,Georgia,45890,22806,23084,98.8,3303,3239,3703,3279,2822,5958,5917,5859,2892,2388,3864,1985,681,36.0,12219,34858,33671,31900,7947,6530,33671,16516,17155,96.3,6530,2847,3683,77.3,45890,45055,835,45055,29503,10413,181,50,0,21,0,386,125,13,71,0,1,0,0,258,2,4,0,0,0,4,4568,835,240,288,2,79,45890,30178,10768,548,501,45,4740,45890,8683,6959,127,748,849,37207,25929,10336,146,384,4,7,401,0,401,18510,29824,14241,15583
2017,Cook County,Georgia,17190,8275,8915,92.8,1134,1471,1107,1139,1092,2079,2175,2309,1157,926,1527,843,231,37.0,4479,13308,12711,12227,3047,2601,12711,5986,6725,89.0,2601,1148,1453,79.0,17190,16967,223,16967,11910,4685,53,49,0,0,0,96,33,13,75,63,0,0,0,0,0,0,0,0,0,0,223,223,89,10,0,108,17190,12025,4898,187,96,0,223,17190,1003,690,27,137,149,16187,11162,4675,53,96,0,7,194,0,194,7354,12384,5794,6590
2017,Dawson County,Georgia,23397,11529,11868,97.1,1310,1514,1227,1419,1283,2614,2913,3360,1549,1742,3030,1194,242,43.3,4980,19070,18417,17580,5451,4466,18417,9072,9345,97.1,4466,2066,2400,86.1,23397,23027,370,23027,22609,276,18,18,0,0,0,64,0,13,85,0,3,0,61,0,0,0,0,0,0,0,60,370,123,63,102,0,23397,22954,399,93,191,13,117,23397,988,457,136,18,377,22409,21707,276,18,64,0,31,313,0,313,10914,18150,8936,9214
2017,Clayton County,Georgia,274150,129364,144786,89.3,21257,21602,22030,19996,20753,41347,37862,36809,15535,13885,15550,5588,1936,32.4,77394,205046,196756,185237,30412,23074,196756,90073,106683,84.4,23074,9705,13369,72.6,274150,267985,6165,267985,51044,188442,681,365,0,0,0,14486,569,13,63,552,408,145,364,8897,3551,21,0,21,0,0,13311,6165,2649,261,247,759,274150,55426,193670,2453,15505,292,14027,274150,36168,24968,3237,794,7169,237982,30835,185643,647,14463,21,1063,5310,153,5157,105058,176914,79933,96981
2017,Fulton County,Georgia,1010420,489797,520623,94.1,62728,65566,63751,68776,74603,167017,148042,140605,59492,51014,66438,29978,12410,35.2,230550,804909,779870,733709,137920,108826,779870,372958,406912,91.7,108826,45356,63470,71.5,1010420,986693,23727,986693,454897,445952,3756,593,22,25,27,67503,33539,13,121,14274,2276,1534,7400,2835,5645,356,164,45,90,57,14229,23727,6736,1732,5841,1864,1010420,473317,459415,9748,76304,1520,17374,1010420,74574,43822,7359,3381,20012,935846,403350,440568,1591,67267,263,3547,19260,1048,18212,456265,710189,335589,374600
2017,Hall County,Georgia,192865,96103,96762,99.3,12977,14144,14912,13354,12783,25164,25144,26302,11292,10224,15897,8221,2451,36.0,50711,148088,142154,134827,32643,26569,142154,69920,72234,96.8,26569,11760,14809,79.4,192865,188965,3900,188965,162214,14421,510,103,0,42,0,3328,670,13,139,482,173,26,301,1351,325,32,7,21,0,4,8460,3900,1129,1103,680,62,192865,165811,15685,1804,4255,199,9139,192865,53644,40779,1606,833,10426,139221,118722,14050,325,3304,17,154,2649,49,2600,70877,119990,57954,62036
2017,Hawaii County,Hawaii,196325,97677,98648,99.0,12115,12236,11863,11047,10932,23831,22678,24015,15026,16350,22480,8875,4877,42.1,43114,157779,153211,147184,45325,36232,153211,75569,77642,97.3,36232,17557,18675,94.0,196325,140084,56241,140084,66492,1212,719,84,20,0,13,43642,485,15,1,1890,17827,18077,1326,366,3671,25664,19549,158,631,5326,2355,56241,797,2207,9881,115,196325,108871,3331,6676,84671,66497,4604,196325,24523,8271,9709,203,6340,171802,59540,1105,400,42130,22436,187,46004,210,45794,86348,143220,71150,72070
2017,Honolulu County,Hawaii,990060,498993,491067,101.6,64644,57224,58129,54158,75973,151492,124490,123357,62306,55707,87299,47235,28046,37.6,212210,799878,777850,741808,195086,162580,777850,389932,387918,100.5,162580,71475,91105,78.5,990060,760701,229359,760701,209222,23248,1391,376,12,199,20,424558,1968,15,3,52966,147841,143220,21523,10654,46386,92743,50269,2486,13533,26455,9539,229359,4605,5298,51980,1049,990060,378375,40170,21572,604770,242496,24431,990060,95070,27229,30166,1742,35933,894990,185366,21577,933,413923,86449,812,185930,1597,184333,346374,707144,361641,345503
2017,Maui County,Hawaii,164094,81933,82161,99.7,10179,10468,9871,9092,8582,21341,21603,22875,12144,11466,16272,6982,3219,40.9,36445,131136,127649,122705,33335,26473,127649,63212,64437,98.1,26473,12333,14140,87.2,164094,126347,37747,126347,58275,933,279,76,0,0,0,47591,151,15,9,1366,30149,11153,817,339,3616,17477,13139,38,581,3719,1792,37747,626,1462,7729,83,164094,88020,3120,4241,76703,43784,3110,164094,18130,7162,5589,120,5259,145964,50064,819,198,46732,16415,424,31312,53,31259,72093,115625,57631,57994
2017,Kauai County,Hawaii,71093,35337,35756,98.8,4477,4680,4167,3777,3717,8735,8622,9504,5371,5214,7622,3499,1708,42.1,15812,57037,55281,53340,15717,12829,55281,27191,28090,96.8,12829,5896,6933,85.0,71093,55953,15140,55953,23301,491,367,67,0,22,36,24738,146,15,7,958,15363,5987,259,117,1908,6687,5991,17,111,568,369,15140,125,502,3628,18,71093,34694,1269,1485,36562,16858,1034,71093,7654,2066,2107,174,3307,63439,21059,476,245,23389,6037,49,12184,25,12159,30633,50395,24941,25454
2017,Kalawao County,Hawaii,86,41,45,91.1,2,0,0,3,2,6,10,14,22,15,1,8,3,57.6,2,84,84,81,23,12,84,40,44,90.9,12,0,12,-666666666.0,86,75,11,75,18,0,0,0,0,0,0,27,0,15,5,1,9,7,0,4,6,29,21,0,8,0,1,11,0,0,2,0,86,21,0,1,38,38,2,86,4,0,1,0,3,82,18,0,0,25,29,0,10,0,10,95,84,40,44
2017,Oneida County,Idaho,4284,2136,2148,99.4,275,383,362,343,278,284,472,455,372,249,434,281,96,39.5,1227,3193,3057,2866,969,811,3057,1534,1523,100.7,811,378,433,87.3,4284,4192,92,4192,4166,3,18,0,0,0,7,0,0,16,71,0,0,0,0,0,0,0,0,0,0,0,5,92,6,36,0,0,4284,4258,9,54,0,28,27,4284,178,155,0,0,23,4106,4015,3,18,0,0,0,70,0,70,1967,2965,1492,1473
2017,Cassia County,Idaho,23472,11966,11506,104.0,2015,2227,2179,1810,1503,2773,2769,2483,1389,1225,1752,885,462,31.8,7651,16590,15821,14968,3750,3099,15821,8003,7818,102.4,3099,1428,1671,85.5,23472,23191,281,23191,22113,23,235,40,0,126,0,131,0,16,31,22,16,11,0,70,12,14,0,0,0,14,675,281,4,158,71,0,23472,22394,27,393,202,37,710,23472,6337,5858,45,0,434,17135,16522,23,209,131,14,0,236,0,236,8619,13900,6883,7017
2017,Gem County,Idaho,16850,8331,8519,97.8,907,790,1451,1147,859,1634,1563,2365,1247,1377,2039,1134,337,45.2,3974,13499,12876,12440,4304,3510,12876,6330,6546,96.7,3510,1709,1801,94.9,16850,16391,459,16391,15496,0,204,53,32,0,3,113,0,16,45,7,18,10,37,17,24,2,2,0,0,0,576,459,122,201,97,0,16850,15955,122,405,210,4,613,16850,1398,1285,37,0,76,15452,14834,0,156,113,2,0,347,0,347,7224,12405,6083,6322
2017,Lincoln County,Idaho,5296,2735,2561,106.8,385,533,501,370,270,690,664,594,316,306,400,146,121,33.1,1639,3806,3657,3405,808,667,3657,1881,1776,105.9,667,299,368,81.3,5296,5141,155,5141,4954,0,27,6,0,5,0,13,0,16,63,0,3,10,0,0,0,0,0,0,0,0,147,155,22,22,29,0,5296,5109,22,49,42,47,182,5296,1577,1476,14,1,86,3719,3563,0,27,13,0,0,116,0,116,1994,3087,1564,1523
2017,Valley County,Idaho,10104,5148,4956,103.9,437,612,512,509,286,753,1336,1230,769,1179,1548,580,353,50.2,1861,8420,8243,7948,3142,2481,8243,4138,4105,100.8,2481,1216,1265,96.1,10104,10051,53,10051,10009,8,21,1,0,0,0,13,0,16,85,5,0,8,0,0,0,0,0,0,0,0,0,53,0,31,7,0,10104,10059,20,64,23,3,0,10104,448,446,0,0,2,9656,9569,8,21,12,0,0,46,0,46,12097,8201,4127,4074
2017,Adams County,Idaho,3946,2021,1925,105.0,156,199,215,242,93,308,350,474,396,443,684,302,84,52.8,693,3359,3253,3113,1338,1070,3253,1685,1568,107.5,1070,586,484,121.1,3946,3870,76,3870,3779,13,49,0,10,6,0,0,0,16,3,0,0,0,0,0,0,8,0,0,0,8,21,76,10,61,5,0,3946,3855,23,110,5,8,21,3946,131,98,0,0,33,3815,3656,13,49,0,8,13,76,0,76,2672,3229,1676,1553
2017,Franklin County,Idaho,13120,6686,6434,103.9,1114,1166,1359,1140,722,1405,1649,1396,711,700,959,559,240,32.6,4426,9203,8694,8156,2107,1758,8694,4340,4354,99.7,1758,864,894,96.6,13120,12979,141,12979,12671,33,74,0,0,3,0,2,0,16,41,1,0,0,0,1,0,12,12,0,0,0,187,141,71,2,44,0,13120,12811,104,76,50,32,191,13120,881,605,0,0,276,12239,11981,33,74,2,12,0,137,0,137,4726,8334,4123,4211
2017,Nez Perce County,Idaho,40014,19811,20203,98.1,2439,2198,2449,2464,2722,5070,4483,5002,3002,2534,4101,2370,1180,41.3,8598,32375,31416,29966,9244,7651,31416,15351,16065,95.6,7651,3463,4188,82.7,40014,38909,1105,38909,35979,156,2269,66,37,16,50,358,0,16,69,201,122,26,3,6,0,21,16,5,0,0,126,1105,151,554,211,43,40014,36987,391,2922,624,77,167,40014,1486,1196,123,17,150,38528,34907,142,2159,351,21,6,942,24,918,17686,31160,15161,15999
2017,Jerome County,Idaho,23039,11619,11420,101.7,2067,1986,2096,1659,1394,3114,2711,2564,1303,1261,1769,838,277,32.6,7171,16526,15868,15013,3664,2884,15868,8084,7784,103.9,2884,1391,1493,93.2,23039,22627,412,22627,21924,21,103,0,27,0,16,101,1,16,53,8,67,7,0,13,5,67,0,0,19,48,411,412,115,221,44,0,23039,22326,145,324,155,68,433,23039,7944,7163,110,0,671,15095,14539,18,64,94,67,7,306,0,306,8397,13067,6445,6622
2017,Kootenai County,Idaho,150128,74161,75967,97.6,9017,10042,10130,9449,8758,18525,18307,19139,9851,10775,15852,7663,2620,39.7,35200,118783,114928,109306,32861,26135,114928,55970,58958,94.9,26135,12165,13970,87.1,150128,146185,3943,146185,141527,664,2124,239,0,13,91,1070,91,16,55,147,453,177,65,28,109,161,70,31,20,40,639,3943,452,1589,804,4,150128,145219,1190,3994,2470,722,932,150128,6560,4688,228,59,1585,143568,136632,532,1955,1047,147,4,3251,106,3145,67941,113785,55496,58289
2017,Lewis County,Idaho,3824,1918,1906,100.6,209,263,261,231,168,338,339,458,305,335,526,330,61,48.1,877,3042,2947,2832,1117,917,2947,1450,1497,96.9,917,445,472,94.3,3824,3703,121,3703,3364,4,282,18,11,2,0,30,0,16,61,2,3,0,1,0,24,1,0,0,0,1,22,121,0,79,7,0,3824,3463,6,385,40,4,52,3824,166,128,0,0,38,3658,3274,4,259,30,1,2,88,0,88,1909,2893,1432,1461
2017,Minidoka County,Idaho,20448,10304,10144,101.6,1610,1850,1456,1419,1398,2327,2416,2204,1361,1220,1817,956,414,35.4,5865,15142,14583,13818,3866,3187,14583,7349,7234,101.6,3187,1506,1681,89.6,20448,20125,323,20125,19286,52,129,4,4,45,0,85,0,16,67,0,40,13,32,0,0,30,0,0,15,15,543,323,44,195,43,0,20448,19609,96,324,128,30,584,20448,7029,6585,20,0,424,13419,12895,41,110,85,0,0,288,6,282,7942,12501,6069,6432
2017,Twin Falls County,Idaho,82248,40454,41794,96.8,6289,6695,6424,5448,5213,11451,9889,9316,4902,4456,6715,3820,1630,34.6,22914,61787,59334,56315,14857,12165,59334,28836,30498,94.6,12165,5493,6672,82.3,82248,81026,1222,81026,76170,535,912,53,25,51,10,1491,60,16,83,127,248,193,45,89,729,72,15,0,11,46,1846,1222,117,557,263,4,82248,77351,674,1524,1758,247,1958,82248,12863,11680,92,16,1075,69385,65975,530,649,1307,72,2,850,0,850,32465,55350,26841,28509
2017,Owyhee County,Idaho,11384,5817,5567,104.5,761,954,791,913,631,1134,1373,1436,802,667,1144,585,193,38.6,3037,8711,8347,7768,2280,1922,8347,4263,4084,104.4,1922,947,975,97.1,11384,11127,257,11127,9758,16,385,30,0,0,0,21,4,16,73,0,5,5,0,0,7,0,0,0,0,0,947,257,0,143,19,0,11384,9981,29,605,67,16,989,11384,3023,2826,4,0,193,8361,7760,16,349,21,0,0,215,0,215,4857,7422,3711,3711
2017,Blaine County,Idaho,21583,11040,10543,104.7,1179,1360,1559,1419,909,2266,2779,3120,1912,1523,2358,856,343,42.8,4980,17228,16603,15808,4361,3557,16603,8450,8153,103.6,3557,1796,1761,102.0,21583,21290,293,21290,20204,64,8,0,0,3,0,243,49,16,13,51,46,33,0,55,9,95,9,40,0,46,676,293,51,140,56,0,21583,20484,124,151,325,102,712,21583,4535,4128,77,0,330,17048,16511,64,8,211,10,0,244,0,244,15287,14778,7479,7299
2017,Boise County,Idaho,6968,3678,3290,111.8,206,311,439,466,196,461,704,1026,698,835,1148,345,133,53.2,1264,5919,5704,5487,2097,1626,5704,3004,2700,111.3,1626,925,701,132.0,6968,6803,165,6803,6588,14,96,7,0,0,10,76,0,16,15,0,38,13,0,25,0,5,5,0,0,0,24,165,36,101,13,0,6968,6749,50,197,93,5,39,6968,286,231,15,0,40,6682,6394,14,69,51,0,0,154,4,150,5441,5653,2991,2662
2017,Boundary County,Idaho,11323,5655,5668,99.8,674,662,827,757,534,1041,1284,1368,782,1066,1462,491,375,43.7,2659,9034,8664,8351,2939,2328,8664,4306,4358,98.8,2328,1187,1141,104.0,11323,11020,303,11020,10638,25,156,0,0,3,0,57,0,16,21,47,0,0,0,0,10,49,19,0,0,30,95,303,0,140,33,0,11323,10941,131,402,90,73,95,11323,526,408,7,4,107,10797,10294,25,144,57,49,0,228,0,228,5359,8434,4233,4201
2017,Butte County,Idaho,2613,1350,1263,106.9,105,144,204,196,67,231,340,296,223,285,309,153,60,46.4,533,2140,2080,1936,706,522,2080,1103,977,112.9,522,285,237,120.3,2613,2604,9,2604,2520,65,1,0,0,1,0,0,0,16,23,0,0,0,0,0,0,0,0,0,0,0,18,9,0,9,0,0,2613,2529,65,10,0,0,18,2613,66,48,0,0,18,2547,2472,65,1,0,0,0,9,0,9,1338,2070,1096,974
2017,Caribou County,Idaho,6862,3483,3379,103.1,503,596,547,433,370,785,793,742,448,474,661,424,86,36.9,1965,5052,4897,4687,1404,1171,4897,2469,2428,101.7,1171,539,632,85.3,6862,6800,62,6800,6649,0,10,0,0,4,4,5,0,16,29,0,0,0,0,0,5,0,0,0,0,0,136,62,0,17,0,0,6862,6711,0,63,5,43,138,6862,371,301,0,0,70,6491,6417,0,6,0,0,6,62,2,60,3268,4771,2409,2362
2017,Gooding County,Idaho,15110,7737,7373,104.9,1030,1359,1089,1109,884,1736,1718,1878,1092,692,1462,757,304,37.3,4192,11439,10918,10422,2911,2523,10918,5682,5236,108.5,2523,1267,1256,100.9,15110,14733,377,14733,13564,15,175,0,0,12,1,71,0,16,47,0,71,0,0,0,0,35,14,0,0,21,873,377,0,144,32,0,15110,13937,19,319,107,48,1061,15110,4354,4055,25,0,274,10756,10296,15,163,71,32,24,155,0,155,6169,9492,4861,4631
2017,Ada County,Idaho,435117,217999,217118,100.4,26565,30464,32135,29428,27151,62676,60803,57495,27544,24365,34818,15157,6516,36.4,107851,339996,327266,310421,69690,56491,327266,162879,164387,99.1,56491,25745,30746,83.7,435117,421964,13153,421964,395726,5615,2369,314,29,178,215,11307,1931,16,1,3033,1424,1002,761,946,2210,660,153,153,6,348,6287,13153,1763,3501,4488,185,435117,408040,8034,6469,16789,1831,7838,435117,34228,27467,898,239,5624,400889,370788,5412,1874,11098,525,389,10803,353,10450,172399,316189,157648,158541
2017,Bannock County,Idaho,84113,41867,42246,99.1,6336,6360,6251,6244,6323,12804,10348,8690,5007,4794,6599,3259,1098,33.2,22562,64109,61551,57552,13808,10956,61551,30362,31189,97.3,10956,5108,5848,87.3,84113,81484,2629,81484,75606,533,2618,46,28,41,47,1145,87,16,5,348,170,106,77,18,339,192,57,0,70,65,1390,2629,409,796,552,23,84113,78149,1188,3716,1801,397,1822,84113,6954,5819,155,133,847,77159,71102,511,2239,1046,152,87,2022,92,1930,33870,59635,29212,30423
2017,Bear Lake County,Idaho,5942,2928,3014,97.1,440,455,429,430,284,643,664,634,398,377,686,394,108,39.3,1611,4524,4331,4133,1412,1188,4331,2137,2194,97.4,1188,565,623,90.7,5942,5878,64,5878,5655,48,13,0,0,0,0,40,9,16,7,18,10,3,0,0,0,0,0,0,0,0,122,64,12,16,3,0,5942,5711,60,29,51,0,155,5942,245,171,13,0,61,5697,5565,48,13,40,0,0,31,0,31,4045,4295,2119,2176
2017,Bingham County,Idaho,45369,22732,22637,100.4,3667,4258,4032,3528,2732,5397,5347,5095,2646,2660,3539,1741,727,33.3,14371,32419,30998,29313,7418,6007,30998,15346,15652,98.0,6007,2860,3147,90.9,45369,43966,1403,43966,37735,142,2790,3,67,144,153,427,124,16,11,0,182,15,0,0,106,2,0,0,0,2,2870,1403,51,623,14,0,45369,38828,193,3692,632,296,3405,45369,8121,7381,0,0,740,37248,33576,132,2217,427,2,26,868,11,857,16513,29477,14560,14917
2017,Bonneville County,Idaho,110404,55082,55322,99.6,9638,9775,9869,7848,6785,15361,13461,12054,5613,6328,7975,4035,1662,32.6,34544,79518,75860,71718,17255,13672,75860,37297,38563,96.7,13672,6239,7433,83.9,110404,107552,2852,107552,98578,550,401,29,0,63,62,966,53,16,19,175,123,292,121,129,73,179,82,0,0,97,6878,2852,419,957,634,0,110404,101372,1020,1590,1690,261,7557,110404,13987,12195,124,21,1647,96417,92311,550,324,927,179,58,2068,53,2015,41593,72872,35708,37164
2017,Camas County,Idaho,886,443,443,100.0,66,71,54,56,28,61,81,136,66,83,126,32,26,47.0,222,685,664,639,232,184,664,349,315,110.8,184,102,82,124.4,886,883,3,883,850,0,0,0,0,0,0,0,0,16,25,0,0,0,0,0,0,0,0,0,0,0,33,3,0,3,0,0,886,853,0,3,0,0,33,886,82,82,0,0,0,804,801,0,0,0,0,0,3,0,3,810,621,334,287
2017,Canyon County,Idaho,207027,102480,104547,98.0,16295,17502,17456,16211,13627,27147,26616,23909,11454,10239,16387,7226,2958,33.2,61439,152326,145588,136315,32560,26571,145588,71189,74399,95.7,26571,12174,14397,84.6,207027,200539,6488,200539,180693,939,2103,219,47,25,94,1746,250,16,27,456,320,435,54,69,162,412,185,0,22,205,14646,6488,917,2006,1463,8,207027,186586,2155,4410,3516,1056,16244,207027,51487,46267,1214,497,3509,155540,146850,851,1376,1656,398,80,4329,245,4084,73265,135592,66068,69524
2017,Clearwater County,Idaho,8533,4742,3791,125.1,310,378,381,449,356,858,949,1188,629,842,1302,695,196,50.3,1368,7317,7165,6962,2664,2193,7165,3987,3178,125.5,2193,1134,1059,107.1,8533,8366,167,8366,7979,19,188,11,0,5,0,46,0,16,35,0,7,33,6,0,0,30,7,10,0,13,104,167,9,112,28,0,8533,8139,29,311,91,37,104,8533,332,212,30,0,90,8201,7763,19,178,46,30,0,165,0,165,4555,7079,3951,3128
2017,Jefferson County,Idaho,27410,13911,13499,103.1,2483,2784,2665,2305,1487,3381,3475,2902,1546,1461,1778,837,306,31.3,9517,19011,17893,16727,3683,2921,17893,9091,8802,103.3,2921,1403,1518,92.4,27410,26572,838,26572,24872,19,87,0,0,4,0,70,0,16,51,0,6,64,0,0,0,62,42,0,20,0,1462,838,91,180,153,0,27410,25704,116,267,223,144,1794,27410,2858,2767,5,7,79,24552,23866,19,86,70,62,0,449,0,449,9105,17048,8693,8355
2017,Latah County,Idaho,38697,19813,18884,104.9,2171,1962,1959,4136,7005,5328,3685,3733,2166,1919,2826,1340,467,28.3,7265,32324,31432,26827,5741,4633,31432,16133,15299,105.5,4633,2178,2455,88.7,38697,37735,962,37735,35798,279,346,11,1,0,55,1033,50,16,57,719,60,45,127,7,25,15,8,7,0,0,264,962,204,335,250,0,38697,36741,518,722,1319,112,310,38697,1612,1166,39,33,374,37085,34601,276,298,1011,15,37,847,0,847,16626,30041,15324,14717
2017,Lemhi County,Idaho,7755,3906,3849,101.5,343,441,330,360,331,692,689,959,715,757,1299,451,388,52.9,1366,6558,6389,6250,2607,2138,6389,3208,3181,100.8,2138,1099,1039,105.8,7755,7546,209,7546,7427,15,54,0,0,0,5,17,0,16,59,0,1,16,0,0,0,3,0,3,0,0,30,209,0,125,14,0,7755,7624,27,191,43,38,53,7755,250,214,0,0,36,7505,7238,15,49,17,3,9,174,0,174,4828,6298,3183,3115
2017,Payette County,Idaho,22839,11451,11388,100.6,1495,1633,1982,1556,1296,2606,2578,2991,1404,1439,2233,1293,333,38.8,6176,17312,16663,15825,4498,3859,16663,8210,8453,97.1,3859,1785,2074,86.1,22839,22076,763,22076,20761,90,175,0,32,0,21,168,11,16,75,4,106,32,0,11,4,0,0,0,0,0,882,763,38,291,199,20,22839,21497,148,535,430,14,1034,22839,3885,3513,0,28,344,18954,18000,90,143,128,0,0,593,20,573,9263,15793,7722,8071
2017,Benewah County,Idaho,9050,4568,4482,101.9,525,619,537,537,410,766,932,1185,759,810,1219,597,154,46.5,2024,7246,7026,6698,2408,1970,7026,3513,3513,100.0,1970,983,987,99.6,9050,8835,215,8835,7890,22,801,19,18,0,0,91,0,16,9,24,31,6,28,0,2,20,20,0,0,0,11,215,7,150,2,22,9050,8081,74,1001,98,20,17,9050,311,259,7,0,45,8739,7667,22,733,91,20,0,206,0,206,4706,6951,3500,3451
2017,Bonner County,Idaho,41855,20980,20875,100.5,1950,2323,2585,2398,1767,3854,4681,5440,3540,4089,5879,2658,691,47.7,8466,34439,33389,32159,11491,9228,33389,16603,16786,98.9,9228,4647,4581,101.4,41855,40831,1024,40831,39878,82,295,61,20,0,42,301,0,16,17,9,135,38,22,7,90,24,0,8,0,16,251,1024,124,476,134,3,41855,40831,258,907,554,119,328,41855,1210,920,69,29,192,40645,39157,51,261,301,24,0,851,0,851,24935,32924,16438,16486
