year,county,state,sex_and_age_total_population,sex_and_age_total_population_male,sex_and_age_total_population_female,sex_and_age_under_5_years,sex_and_age_5_to_9_years,sex_and_age_10_to_14_years,sex_and_age_15_to_19_years,sex_and_age_20_to_24_years,sex_and_age_25_to_34_years,sex_and_age_35_to_44_years,sex_and_age_45_to_54_years,sex_and_age_55_to_59_years,sex_and_age_60_to_64_years,sex_and_age_65_to_74_years,sex_and_age_75_to_84_years,sex_and_age_85_years_and_over,sex_and_age_median_age_years,sex_and_age_18_years_and_over,sex_and_age_21_years_and_over,sex_and_age_62_years_and_over,sex_and_age_65_years_and_over,sex_and_age_18_years_and_over.1,sex_and_age_18_years_and_over_male,sex_and_age_18_years_and_over_female,sex_and_age_65_years_and_over.1,sex_and_age_65_years_and_over_male,sex_and_age_65_years_and_over_female,race_total_population,race_total_population_one_race,race_total_population_two_or_more_races,race_one_race,race_one_race_white,race_one_race_black_or_african_american,race_one_race_american_indian_and_alaska_native,race_one_race_american_indian_and_alaska_native_ch,race_one_race_american_indian_and_alaska_native_ch.1,race_one_race_american_indian_and_alaska_native_na,race_one_race_american_indian_and_alaska_native_si,race_one_race_asian,race_one_race_asian_asian_indian,race_one_race_asian_chinese,race_one_race_asian_filipino,race_one_race_asian_japanese,race_one_race_asian_korean,race_one_race_asian_vietnamese,state_fips,county_fips,race_one_race_asian_other_asian,race_one_race_native_hawaiian_and_other_pacific_is,race_one_race_native_hawaiian_and_other_pacific_is.1,race_one_race_native_hawaiian_and_other_pacific_is.2,race_one_race_native_hawaiian_and_other_pacific_is.3,race_one_race_native_hawaiian_and_other_pacific_is.4,race_one_race_some_other_race,race_two_or_more_races,race_two_or_more_races_white_and_black_or_african_,race_two_or_more_races_white_and_american_indian_a,race_two_or_more_races_white_and_asian,race_two_or_more_races_black_or_african_american_a,race_race_alone_or_in_combination_with_one_or_more,race_race_alone_or_in_combination_with_one_or_more.1,race_race_alone_or_in_combination_with_one_or_more.2,race_race_alone_or_in_combination_with_one_or_more.3,race_race_alone_or_in_combination_with_one_or_more.4,race_race_alone_or_in_combination_with_one_or_more.5,race_race_alone_or_in_combination_with_one_or_more.6,hispanic_or_latino_and_race_total_population,hispanic_or_latino_and_race_total_population_hispa,hispanic_or_latino_and_race_total_population_hispa.1,hispanic_or_latino_and_race_total_population_hispa.2,hispanic_or_latino_and_race_total_population_hispa.3,hispanic_or_latino_and_race_total_population_hispa.4,hispanic_or_latino_and_race_total_population_not_h,hispanic_or_latino_and_race_total_population_not_h.1,hispanic_or_latino_and_race_total_population_not_h.2,hispanic_or_latino_and_race_total_population_not_h.3,hispanic_or_latino_and_race_total_population_not_h.4,hispanic_or_latino_and_race_total_population_not_h.5,hispanic_or_latino_and_race_total_population_not_h.6,hispanic_or_latino_and_race_total_population_not_h.7,hispanic_or_latino_and_race_total_population_not_h.8,hispanic_or_latino_and_race_total_population_not_h.9,total_housing_units
2013,Covington County,Alabama,37847,18261,19586,2255,2182,2489,2441,2188,4048,4561,5356,2651,2481,3829,2501,865,42.4,29404,27870,8705,7195,29404,13847,15557,7195,3003,4192,37847,37359,488,37359,31992,4799,201,29,0,0,0,128,0,35,0,24,0,60,1,39,9,26,26,0,0,0,213,488,193,202,2,0,37847,32414,4992,403,196,26,304,37847,544,287,9,5,243,37303,31710,4786,201,128,26,5,447,66,381,18767
2013,Crenshaw County,Alabama,13955,6770,7185,876,832,988,900,823,1479,1847,2060,965,927,1251,730,277,40.6,10692,10112,2745,2258,10692,5128,5564,2258,933,1325,13955,13632,323,13632,10131,3172,62,38,0,0,0,203,0,0,5,0,198,0,1,41,0,0,0,0,0,0,64,323,230,68,25,0,13955,10454,3402,130,228,0,64,13955,231,158,4,12,57,13724,9905,3172,62,203,0,59,323,0,323,6698
2013,Dallas County,Alabama,43091,19901,23190,3006,3375,2825,3167,2871,4979,4817,6248,2742,2845,3591,1873,752,38.0,31949,30160,7960,6216,31949,14253,17696,6216,2538,3678,43091,42541,550,42541,12600,29630,42,42,0,0,0,152,79,18,50,5,0,0,1,47,0,19,19,0,0,0,98,550,129,9,32,228,43091,12825,30120,315,228,104,104,43091,340,268,0,0,72,42751,12416,29584,42,152,19,0,538,6,532,20174
2013,Lauderdale County,Alabama,92666,44456,48210,5066,5373,5621,6385,7500,10278,11361,12808,6547,5777,8843,5257,1850,40.8,73021,68372,19109,15950,73021,34483,38538,15950,6774,9176,92666,91549,1117,91549,80627,9353,420,206,0,0,0,738,39,135,154,54,99,136,1,77,121,20,0,20,0,0,391,1117,486,320,82,26,92666,81610,9922,824,858,124,515,92666,2135,1740,106,76,213,90531,79011,9308,395,738,20,65,994,23,971,43845
2013,Lowndes County,Alabama,11086,5233,5853,689,576,881,804,760,1136,1326,1742,875,608,1012,508,169,41.0,8440,7954,2040,1689,8440,3884,4556,1689,722,967,11086,11057,29,11057,2839,8201,0,0,0,0,0,0,0,0,0,0,0,0,1,85,0,0,0,0,0,0,17,29,0,24,0,0,11086,2868,8206,29,0,0,17,11086,82,17,0,22,43,11004,2796,8179,0,0,0,0,29,0,29,5114
2013,Macon County,Alabama,20803,9564,11239,1066,1029,1151,2239,2599,2006,2136,2684,1375,1421,1710,948,439,36.8,16718,14615,3809,3097,16718,7471,9247,3097,1262,1835,20803,20605,198,20605,3407,16882,187,4,30,0,0,12,0,0,12,0,0,0,1,87,0,0,0,0,0,0,117,198,62,80,16,33,20803,3568,16981,300,28,0,124,20803,295,133,53,37,72,20508,3286,16753,187,12,0,97,173,0,173,10224
2013,Limestone County,Alabama,85264,43063,42201,5387,5932,5439,5364,4898,11518,12299,13237,5397,5031,6558,3154,1050,38.5,65022,62138,13981,10762,65022,32747,32275,10762,4800,5962,85264,83738,1526,83738,69430,10872,440,100,0,0,0,1005,201,49,47,10,273,155,1,83,270,28,4,13,0,11,1963,1526,535,502,250,17,85264,70873,11513,1019,1353,28,2093,85264,4785,4355,111,112,207,80479,66680,10830,413,989,15,164,1388,46,1342,34959
2013,Shelby County,Alabama,198366,96836,101530,12877,14033,14660,13046,10968,26970,29982,29434,13129,10792,13707,6678,2090,37.3,148329,141937,28611,22475,148329,71363,76966,22475,10027,12448,198366,196227,2139,196227,163385,22153,572,169,0,0,65,4014,1294,441,439,231,482,857,1,117,270,30,0,30,0,0,6073,2139,682,590,317,4,198366,165363,22920,1171,4570,160,6447,198366,11678,8176,642,206,2654,186688,157776,22153,491,4014,30,376,1848,91,1757,81458
2013,Winston County,Alabama,24342,11838,12504,1290,1248,1731,1450,1288,2551,3082,3690,1657,1867,2698,1450,340,43.6,19113,18302,5746,4488,19113,9261,9852,4488,1958,2530,24342,23878,464,23878,23442,173,149,94,0,0,0,41,0,0,4,0,18,0,1,133,19,12,0,12,0,0,61,464,42,380,0,0,24342,23906,215,529,41,12,103,24342,652,311,0,0,341,23690,23050,138,43,41,0,0,418,0,418,13393
2013,Cullman County,Alabama,80499,39849,40650,4905,5203,5177,5155,4908,9610,10029,11798,5292,5142,7732,4172,1376,40.4,62038,59022,16275,13280,62038,30274,31764,13280,5756,7524,80499,79451,1048,79451,77157,917,304,101,0,0,0,394,70,153,34,6,22,31,1,43,78,44,44,0,0,0,635,1048,314,571,13,20,80499,78143,1264,895,436,61,748,80499,3451,3230,71,16,134,77048,74440,782,304,394,44,72,1012,77,935,36941
2013,Elmore County,Alabama,79895,39004,40891,4795,5406,5287,5299,5537,10602,11299,12070,5595,4133,6046,2700,1126,37.8,61226,57969,12479,9872,61226,29601,31625,9872,4478,5394,79895,78644,1251,78644,60425,16365,296,106,0,0,25,561,39,243,75,20,70,32,1,51,82,0,0,0,0,0,997,1251,547,325,149,24,79895,61555,17054,707,856,0,1057,79895,2152,1519,101,0,532,77743,59401,16246,286,561,0,29,1220,29,1191,32683
2013,Jackson County,Alabama,53171,26299,26872,2963,3302,3426,3441,2928,5761,6853,7883,3956,3676,5420,2897,665,42.0,41318,39334,11067,8982,41318,20067,21251,8982,3957,5025,53171,52088,1083,52088,48888,1732,993,730,0,0,0,222,106,34,37,0,29,0,1,71,16,25,0,25,0,0,228,1083,259,637,30,15,53171,49915,2048,1664,263,116,267,53171,1371,902,49,45,375,51800,47789,1732,993,212,20,58,996,0,996,24709
2013,Talladega County,Alabama,81845,39813,42032,4756,4238,6421,5319,5144,9846,11054,12014,5839,5194,7067,3673,1280,40.0,63145,59945,14949,12020,63145,30533,32612,12020,5170,6850,81845,80741,1104,80741,53548,26208,294,167,0,0,0,343,46,256,38,0,1,0,1,121,2,0,0,0,0,0,348,1104,366,370,67,34,81845,54518,26679,727,431,98,517,81845,1698,1200,174,72,252,80147,52607,26063,252,343,0,3,879,7,872,37042
2013,Washington County,Alabama,17284,8578,8706,868,1294,1311,1406,826,1913,2157,2515,1357,1040,1523,858,216,39.8,13018,12235,3184,2597,13018,6287,6731,2597,1184,1413,17284,17154,130,17154,11333,4211,1354,26,0,0,0,179,17,0,89,0,0,73,1,129,0,0,0,0,0,0,77,130,0,79,0,0,17284,11412,4211,1484,180,0,127,17284,185,108,0,0,77,17099,11300,4162,1354,179,0,27,77,0,77,8363
2013,Clay County,Alabama,13703,6725,6978,729,762,997,845,739,1553,1725,2015,927,968,1351,782,310,42.1,10649,10239,3022,2443,10649,5095,5554,2443,1084,1359,13703,13482,221,13482,11240,2090,12,12,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0,0,140,221,108,100,0,0,13703,11453,2198,112,8,0,153,13703,415,288,0,127,0,13288,10973,2090,12,0,0,0,213,5,208,6748
2013,Morgan County,Alabama,119673,58806,60867,7457,7987,7897,7733,7336,14971,15875,17736,8001,7214,10073,5411,1982,39.0,91339,87240,21640,17466,91339,44419,46920,17466,7559,9907,119673,117120,2553,117120,99090,14305,989,545,0,0,1,807,355,47,31,122,63,124,1,103,65,114,76,0,0,38,1815,2553,973,1192,123,53,119673,101489,15423,2280,968,128,1977,119673,9151,7413,166,158,1414,110522,92560,14042,641,807,114,16,2342,36,2306,51193
2013,Chilton County,Alabama,43744,21525,22219,2954,2818,3254,2732,2684,5628,6096,5896,2877,2609,3635,2021,540,38.0,32963,31423,7579,6196,32963,16117,16846,6196,2735,3461,43744,43314,430,43314,37447,4358,152,60,0,0,0,108,0,41,7,8,21,19,1,21,12,0,0,0,0,0,1249,430,172,111,87,0,43744,37843,4577,276,195,0,1296,43744,3356,3167,38,51,100,40388,35444,4273,152,97,0,7,415,32,383,19195
2013,Colbert County,Alabama,54456,26239,28217,3106,3259,3372,3744,3082,6147,6768,7962,3962,3467,5353,3149,1085,41.7,42525,40397,11570,9587,42525,20005,22520,9587,4046,5541,54456,53589,867,53589,43672,8853,323,95,0,0,88,222,88,65,33,10,19,0,1,33,7,7,7,0,0,0,512,867,230,263,80,56,54456,44358,9262,642,346,11,706,54456,1201,643,137,28,393,53255,43186,8826,323,222,7,0,691,22,669,25822
2013,Aleutians West Census Area,Alaska,5538,3625,1913,206,285,180,373,429,833,1138,1081,413,307,234,56,3,38.6,4713,4444,437,293,4713,3206,1507,293,208,85,5538,5156,382,5156,1826,362,781,0,2,0,2,1737,6,1,1308,19,84,291,2,16,28,126,36,3,73,14,324,382,6,124,81,22,5538,2106,416,991,1915,166,362,5538,591,418,31,5,137,4947,1674,348,779,1737,126,12,271,0,271,1944
2013,Bristol Bay Borough,Alaska,933,502,431,50,66,84,71,44,97,103,204,108,37,48,12,9,40.9,680,654,89,69,680,377,303,69,41,28,933,826,107,826,521,1,287,0,0,0,0,4,0,0,2,0,2,0,2,60,0,1,0,0,1,0,12,107,2,95,1,3,933,623,6,388,9,7,12,933,51,26,0,0,25,882,496,1,285,4,1,0,95,0,95,953
2013,Northwest Arctic Borough,Alaska,7624,4099,3525,864,697,738,671,736,1030,843,904,416,243,275,169,38,25.7,4934,4480,607,482,4934,2706,2228,482,215,267,7624,7225,399,7225,902,46,6208,0,0,9,0,44,0,0,15,3,21,2,2,188,3,2,2,0,0,0,23,399,22,284,21,24,7624,1259,96,6552,95,25,23,7624,87,63,1,0,23,7537,876,46,6171,44,2,0,398,0,398,2710
2013,Bethel Census Area,Alaska,17356,9085,8271,1879,1765,1627,1610,1412,2430,1903,2148,886,646,642,341,67,26.2,11095,10142,1415,1050,11095,5864,5231,1050,526,524,17356,16506,850,16506,2001,97,14176,3,0,0,1,186,0,9,37,2,69,11,2,50,58,45,43,2,0,0,1,850,25,658,18,55,17356,2713,180,14969,280,67,8,17356,238,218,0,9,11,17118,1942,97,14042,186,31,0,820,0,820,5910
2013,Wade Hampton Census Area,Alaska,7678,4037,3641,977,859,836,830,752,929,732,826,310,231,239,144,13,22.0,4481,4017,508,396,4481,2358,2123,396,182,214,7678,7299,379,7299,276,15,6946,4,0,3,0,38,0,2,36,0,0,0,2,270,0,24,0,0,24,0,0,379,18,313,0,24,7678,624,65,7299,43,33,3,7678,17,9,5,0,3,7661,274,15,6943,38,24,0,367,0,367,2191
2013,Sitka City and Borough,Alaska,8945,4552,4393,629,499,634,601,490,1184,1176,1403,814,490,615,279,131,38.5,6848,6527,1320,1025,6848,3459,3389,1025,459,566,8945,8147,798,8147,5865,72,1605,6,32,0,3,479,0,11,373,18,33,10,2,220,34,17,17,0,0,0,109,798,6,558,100,12,8945,6554,145,2214,646,53,144,8945,475,324,71,9,71,8470,5683,72,1518,479,17,0,701,2,699,4095
2013,Ketchikan Gateway Borough,Alaska,13595,7065,6530,880,923,824,885,884,1833,1658,2225,1224,856,889,402,112,38.7,10404,9875,1826,1403,10404,5413,4991,1403,676,727,13595,12224,1371,12224,9233,37,2001,26,32,0,21,837,59,3,671,64,0,4,2,130,36,6,6,0,0,0,110,1371,33,818,274,6,13595,10507,118,2998,1206,80,174,13595,601,267,160,0,174,12994,8895,31,1944,837,6,37,1244,0,1244,6178
2013,Matanuska-Susitna Borough,Alaska,91519,47438,44081,6905,6705,7878,7038,5513,12046,12233,14101,6487,4922,5102,2163,426,34.7,65507,61785,10225,7691,65507,33856,31651,7691,3869,3822,91519,84767,6752,84767,77586,838,4446,172,56,5,94,1164,13,146,305,27,220,261,2,170,192,203,66,30,87,20,530,6752,600,4472,559,94,91519,83963,1693,9337,2131,690,883,91519,3696,2248,440,37,971,87823,75168,760,4278,1161,195,70,6191,4,6187,41106
2013,Dillingham Census Area,Alaska,4923,2573,2350,479,434,410,466,409,604,474,706,347,213,248,99,34,28.7,3302,3062,494,381,3302,1729,1573,381,200,181,4923,4442,481,4442,896,18,3420,0,4,3,1,45,0,0,43,0,2,0,2,70,0,21,1,20,0,0,42,481,3,425,8,5,4923,1339,33,3890,86,21,42,4923,114,101,4,0,9,4809,881,18,3388,45,21,0,456,0,456,2422
2013,Haines Borough,Alaska,2546,1388,1158,63,128,232,109,66,406,303,387,237,251,206,100,58,44.0,2061,1994,527,364,2061,1125,936,364,200,164,2546,2303,243,2303,2057,10,209,1,0,0,0,20,0,2,9,9,0,0,2,100,0,0,0,0,0,0,7,243,0,190,29,8,2546,2286,18,410,58,6,14,2546,22,8,0,0,14,2524,2042,10,209,20,0,0,243,7,236,1676
2013,Juneau City and Borough,Alaska,31897,16407,15490,1994,2179,1848,2269,1974,4620,4229,5378,2554,2042,1867,622,321,37.3,24504,23124,3912,2810,24504,12502,12002,2810,1330,1480,31897,28774,3123,28774,22205,366,3688,20,18,19,6,1893,166,99,1191,61,178,64,2,110,134,300,65,12,166,57,322,3123,53,1934,382,102,31897,24842,589,6081,2703,482,518,31897,1774,1089,90,88,507,30123,21296,357,3515,1882,266,54,2753,0,2753,13044
2013,Lake and Peninsula Borough,Alaska,1454,703,751,143,122,111,174,103,166,114,262,91,70,74,18,6,29.8,961,884,137,98,961,466,495,98,49,49,1454,1379,75,1379,340,7,1018,0,0,0,0,12,0,1,11,0,0,0,2,164,0,1,0,0,1,0,1,75,0,57,4,10,1454,403,17,1087,17,4,2,1454,24,15,4,0,5,1430,322,7,1013,12,1,0,75,1,74,1562
2013,Yukon-Koyukuk Census Area,Alaska,5656,3057,2599,468,456,393,436,366,684,546,863,457,335,430,173,49,35.3,4074,3820,793,652,4074,2251,1823,652,365,287,5656,5302,354,5302,1261,8,3971,8,4,0,2,29,0,0,29,0,0,0,2,290,0,18,0,0,18,0,15,354,27,285,7,15,5656,1586,56,4289,38,32,15,5656,80,55,8,0,17,5576,1233,8,3939,29,18,7,342,0,342,4020
2013,Anchorage Municipality,Alaska,295237,150209,145028,22132,19711,21235,20608,25660,47192,38745,42945,20093,14048,14616,6324,1928,32.8,219680,206514,30919,22868,219680,111307,108373,22868,10559,12309,295237,268422,26815,268422,195521,17339,20361,140,56,154,229,24281,456,1139,10497,1145,3266,431,2,20,7347,6202,641,73,4726,762,4718,26815,2815,11405,3719,1792,295237,217531,24460,36660,31349,8238,6575,295237,23573,12280,3440,488,7365,271664,182537,16452,19330,23805,5971,340,23229,332,22897,113278
2013,Denali Borough,Alaska,2020,1033,987,149,145,73,111,152,277,302,428,144,104,118,17,0,39.2,1583,1541,179,135,1583,835,748,135,86,49,2020,1988,32,1988,1820,13,84,0,7,9,0,71,0,0,58,0,0,6,2,68,7,0,0,0,0,0,0,32,2,19,11,0,2020,1852,15,103,82,0,0,2020,53,53,0,0,0,1967,1767,13,84,71,0,0,32,0,32,1686
2013,Valdez-Cordova Census Area,Alaska,9682,5126,4556,581,680,726,666,506,1330,1217,1642,855,610,540,287,42,38.0,7306,6916,1287,869,7306,3921,3385,869,428,441,9682,9202,480,9202,7079,38,1569,14,9,4,18,357,0,26,292,7,1,13,2,261,18,68,24,0,44,0,91,480,18,363,82,2,9682,7547,58,1944,439,68,106,9682,382,195,10,0,177,9300,6861,38,1459,357,68,52,465,0,465,6075
2013,Hoonah-Angoon Census Area,Alaska,2141,1131,1010,117,142,95,136,73,239,203,427,237,171,230,58,13,46.4,1707,1635,398,301,1707,925,782,301,181,120,2141,1883,258,1883,1041,9,785,0,1,0,0,27,0,0,13,14,0,0,2,105,0,6,3,0,0,3,15,258,16,212,2,18,2141,1281,45,1017,29,14,15,2141,49,10,0,0,39,2092,1016,9,781,27,6,2,251,0,251,1709
2013,Skagway Municipality,Alaska,1080,571,509,114,37,36,28,68,131,137,222,203,38,38,27,1,44.3,873,858,88,66,873,472,401,66,26,40,1080,1032,48,1032,844,0,39,4,0,6,0,147,4,0,141,0,1,0,2,230,1,0,0,0,0,0,2,48,0,43,5,0,1080,892,0,82,152,0,2,1080,12,11,0,0,1,1068,834,0,37,147,0,2,48,0,48,619
2013,Prince of Wales-Hyder Census Area,Alaska,5672,3109,2563,410,376,387,334,348,652,722,945,548,369,402,151,28,39.4,4253,4107,798,581,4253,2366,1887,581,335,246,5672,5191,481,5191,2827,11,2271,0,0,5,1,47,0,7,40,0,0,0,2,198,0,21,3,0,18,0,14,481,0,368,29,2,5672,3255,19,2712,128,46,21,5672,154,78,1,0,75,5518,2776,11,2188,47,21,11,464,2,462,2989
2013,Kodiak Island Borough,Alaska,13850,7497,6353,1114,881,1212,1088,1191,1969,1914,1937,1020,507,716,208,93,31.9,9960,9198,1297,1017,9960,5312,4648,1017,532,485,13850,13191,659,13191,7660,90,2085,26,0,0,0,2648,4,37,2468,0,5,24,2,150,110,234,4,0,230,0,474,659,68,396,62,0,13850,8220,161,2495,2820,287,554,13850,1084,462,142,13,467,12766,7211,90,1969,2648,234,0,614,59,555,5305
2013,North Slope Borough,Alaska,9484,5931,3553,760,656,575,581,839,1498,1159,1705,810,451,300,136,14,33.5,7155,6774,704,450,7155,4699,2456,450,235,215,9484,8796,688,8796,3101,40,4929,7,0,15,0,446,0,6,262,12,29,0,2,185,137,130,5,0,30,95,150,688,0,530,53,63,9484,3690,103,5558,499,168,154,9484,284,229,10,0,45,9200,3047,40,4855,446,130,11,671,0,671,2521
2013,Fairbanks North Star Borough,Alaska,98656,52265,46391,7955,7279,6000,6736,10701,16861,12379,12909,6327,4682,4525,1620,682,30.7,73637,68545,9350,6827,73637,39373,34264,6827,3440,3387,98656,91585,7071,91585,76665,4577,6524,243,33,0,114,2459,115,362,743,202,429,29,2,90,579,426,82,180,24,140,934,7071,980,3596,1255,184,98656,83130,6078,10662,4218,792,1214,98656,6492,3484,974,175,1859,92164,72072,4362,6300,2444,389,88,6509,30,6479,41610
2013,Nome Census Area,Alaska,9695,5199,4496,1107,859,843,818,810,1409,1054,1224,486,454,421,175,35,27.9,6366,5886,853,631,6366,3452,2914,631,329,302,9695,8756,939,8756,1664,91,6868,0,0,2,3,74,0,5,40,8,0,21,2,180,0,31,0,0,0,31,28,939,2,815,36,13,9695,2537,128,7769,146,50,36,9695,149,86,20,14,29,9546,1605,91,6831,74,31,26,888,0,888,3998
2013,Yakutat City and Borough,Alaska,607,352,255,29,35,53,32,62,57,107,79,44,52,47,8,2,41.0,465,456,87,57,465,287,178,57,38,19,607,520,87,520,215,39,251,0,0,4,0,8,0,0,3,2,0,2,2,282,1,2,0,2,0,0,5,87,0,70,3,0,607,298,39,332,20,9,5,607,11,11,0,0,0,596,214,39,246,8,2,0,87,0,87,436
2013,Southeast Fairbanks Census Area,Alaska,7047,3874,3173,494,535,538,566,390,900,892,1063,537,434,491,163,44,35.9,5166,4825,939,698,5166,2887,2279,698,387,311,7047,6699,348,6699,5678,111,668,0,0,0,4,149,0,0,58,29,29,22,2,240,11,37,37,0,0,0,56,348,5,313,17,3,7047,6017,119,990,172,37,60,7047,283,107,120,0,56,6764,5489,108,662,149,13,0,343,4,339,3900
2013,Aleutians East Borough,Alaska,3141,2305,836,58,83,91,119,332,524,635,733,291,151,102,18,4,41.4,2850,2738,242,124,2850,2125,725,124,73,51,3141,3046,95,3046,720,383,671,13,0,0,15,1166,0,6,1073,12,5,68,2,13,2,31,0,0,5,26,75,95,0,57,7,1,3141,791,387,741,1189,42,88,3141,424,320,11,0,93,2717,421,370,652,1165,31,0,78,0,78,629
2013,Kenai Peninsula Borough,Alaska,56163,29472,26691,3436,3557,3822,3835,3271,6572,6710,9100,4995,4152,4369,1650,694,40.7,42965,40619,8913,6713,42965,22687,20278,6713,3490,3223,56163,53263,2900,53263,47497,352,4370,35,21,0,0,765,7,126,282,123,77,4,2,122,146,48,8,21,19,0,231,2900,141,1924,301,43,56163,50226,566,6576,1261,284,377,56163,1846,963,187,23,673,54317,46328,334,4235,763,48,0,2609,11,2598,30498
2013,Petersburg Census Area,Alaska,3806,1983,1823,322,139,192,260,197,420,521,655,353,335,273,111,28,42.4,3000,2870,595,412,3000,1588,1412,412,219,193,3806,3456,350,3456,2733,60,507,0,0,7,0,32,0,1,11,7,7,0,2,195,6,13,5,0,0,8,111,350,15,274,31,1,3806,3071,76,799,80,18,121,3806,204,132,2,5,65,3602,2656,60,504,32,13,0,337,6,331,2112
2013,Wrangell City and Borough,Alaska,2371,1210,1161,47,141,148,161,68,131,213,348,348,212,337,170,47,53.3,1916,1873,612,554,1916,916,1000,554,267,287,2371,2179,192,2179,1604,3,535,1,10,0,0,35,0,1,28,0,0,0,2,275,6,0,0,0,0,0,2,192,18,154,2,0,2371,1792,21,695,43,12,2,2371,62,56,2,0,4,2309,1560,3,521,31,0,2,192,0,192,1486
2013,Pima County,Arizona,986891,485416,501475,61477,61784,61755,70401,81034,124840,115310,127749,63422,60534,86719,50997,20869,37.8,763806,713927,194319,158585,763806,371308,392498,158585,71128,87457,986891,956044,30847,956044,782731,35791,31521,419,91,2964,169,26694,2827,8114,4231,2001,2635,2906,4,19,3980,1246,462,298,148,338,78061,30847,5478,5937,6150,930,986891,809093,44795,40729,35623,3350,86496,986891,345072,313523,5502,1809,24238,641819,539713,32322,24067,25505,1184,1459,17569,866,16703,442960
2013,Maricopa County,Arizona,3889161,1924248,1964913,278651,284201,280183,272989,275335,552488,530347,510068,216550,198127,274462,156208,59552,35.0,2879921,2716052,604725,490222,2879921,1408797,1471124,490222,218434,271788,3889161,3777367,111794,3777367,3137012,199310,72913,1991,722,26377,1048,138405,33412,27039,24756,6212,11339,19201,4,13,16446,7790,2248,1286,1483,2773,221937,111794,24990,19389,24934,2909,3889161,3233221,235672,101959,174408,15216,248581,3889161,1155592,1039515,21450,7114,87513,2733569,2264665,188113,59522,135912,7462,5019,72876,3397,69479,1648392
2013,Graham County,Arizona,37168,19975,17193,3081,2760,2954,2928,3121,5303,4612,4383,2008,1719,2433,1330,536,31.9,26729,24747,5360,4299,26729,14691,12038,4299,1994,2305,37168,36378,790,36378,28395,760,5216,0,0,340,43,199,0,79,26,19,0,59,4,9,16,71,36,0,0,35,1737,790,80,393,65,18,37168,29143,887,5656,274,118,1909,37168,11472,10830,12,33,597,25696,19451,704,4986,199,53,11,292,0,292,13126
2013,Santa Cruz County,Arizona,47122,22625,24497,3614,3872,4037,4081,2789,4830,5623,6080,2874,2771,3897,2155,499,35.7,33014,31035,8370,6551,33014,15335,17679,6551,2949,3602,47122,46229,893,46229,35147,259,97,21,0,4,0,329,4,50,36,8,95,23,4,23,113,29,29,0,0,0,10368,893,235,150,16,0,47122,35999,494,288,355,29,10860,47122,38978,36702,402,169,1705,8144,7482,141,44,329,29,22,97,22,75,18051
2013,La Paz County,Arizona,20408,10303,10105,951,950,1055,877,608,1663,1937,2398,1371,1757,4094,2099,648,53.8,16850,16518,7997,6841,16850,8578,8272,6841,3598,3243,20408,20131,277,20131,14588,196,2637,61,12,242,14,146,0,26,50,0,6,0,4,12,64,45,31,0,0,14,2519,277,14,158,2,5,20408,14817,233,2856,153,45,2599,20408,4941,4665,62,24,190,15467,12574,192,2373,142,45,0,141,0,141,16062
2013,Mohave County,Arizona,201680,101391,100289,10515,10888,11855,11266,10075,18788,19744,27887,15804,16143,29264,14945,4506,48.0,161185,155513,58766,48715,161185,80695,80490,48715,24125,24590,201680,193815,7865,193815,179492,2284,3403,90,18,340,48,2100,0,587,592,290,264,170,4,15,197,329,68,68,193,0,6207,7865,596,4474,960,113,201680,186830,3192,8276,3543,860,7321,201680,30474,26723,487,101,3163,171206,159446,2002,2668,1974,283,100,4733,56,4677,111051
2013,Coconino County,Arizona,134795,66841,67954,8734,8419,8492,13349,17278,17768,15323,17171,8770,6775,7998,3552,1166,31.0,103636,91381,16659,12716,103636,50728,52908,12716,5891,6825,134795,129970,4825,129970,83712,1846,36510,62,31,31578,16,1929,203,587,280,283,214,122,4,5,240,152,64,11,0,77,5821,4825,520,1701,792,132,134795,87680,2689,38572,3007,805,7089,134795,18415,15549,895,81,1890,116380,74109,1635,35311,1901,115,153,3156,65,3091,63679
2013,Yavapai County,Arizona,211968,103750,108218,9977,10452,11866,11693,10183,18687,19919,28608,17797,19120,31002,16052,6612,50.1,172576,166086,64747,53666,172576,83457,89119,53666,25377,28289,211968,207316,4652,207316,194869,1293,4475,121,17,1382,32,1715,49,280,559,241,140,0,4,25,446,46,0,44,0,2,4918,4652,650,1447,934,45,211968,198841,2207,6648,2937,188,6225,211968,29107,25131,806,273,2897,182861,173253,1117,3742,1631,46,79,2993,94,2899,110838
2013,Greenlee County,Arizona,8679,4564,4115,683,714,714,619,595,1127,1154,1043,575,426,549,414,66,33.6,6125,5910,1255,1029,6125,3162,2963,1029,473,556,8679,8386,293,8386,7589,79,199,0,0,96,0,25,0,11,0,0,0,0,4,11,14,0,0,0,0,0,494,293,28,68,5,0,8679,7868,107,281,30,0,686,8679,4120,3962,0,6,152,4559,4131,79,184,25,0,30,110,14,96,4381
2013,Pinal County,Arizona,379128,198230,180898,27993,28978,26506,24000,21531,53468,51085,44452,21740,22103,36643,15986,4643,36.1,281190,267231,70666,57272,281190,148297,132893,57272,27922,29350,379128,368282,10846,368282,298828,17847,19784,225,46,2049,29,6052,975,522,2322,425,244,602,4,21,962,1707,1363,14,46,284,24064,10846,2066,2370,1993,232,379128,307958,20871,23167,9047,2564,26977,379128,109232,98547,2767,491,7427,269896,220844,17111,18400,5750,1515,467,5809,193,5616,160903
